YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202008,150888,912700,2,1.29,"S","MOBILE",33.0314,-112.2695,331884,11216170
202008,150888,912700,3,2.46,"NW","MOBILE",33.0749,-112.3005,334494,11218030
202008,150888,912700,4,1.52,"NE","SHAWMUT",33.0127,-112.4787,33762,11228722
202008,150888,912702,1,2.39,"SSW","JAKES CORNER",33.9882,-111.3364,3359292,11120184
202008,150888,912702,2,5.69,"WSW","JAKES CORNER",34.003,-111.4172,34180,11125032
202008,150888,912702,3,8.16,"WNW","TONTO BASIN",33.9354,-111.4858,3356124,11129148
202008,150888,912702,4,2.03,"N","TONTO BASIN",33.9293,-111.3483,3355758,11120898
202008,150888,912736,1,21.03,"WNW","TONOPAH",33.587,-113.28,3335220,11316800
202008,150888,912736,2,18.41,"S","GLADDEN",33.6341,-113.2786,3338046,11316716
202008,150888,912736,3,18.08,"S","GLADDEN",33.6393,-113.3261,3338358,11319566
202008,150888,912736,4,21.76,"S","GLADDEN",33.5858,-113.3254,3335148,11319524
202008,150888,912740,1,12.07,"NNE","TONOPAH",33.6452,-112.8136,3338712,11248816
202008,150888,912740,2,14.38,"NNE","TONOPAH",33.6875,-112.8217,3341250,11249302
202008,150888,912740,3,13.01,"NNE","TONOPAH",33.681,-112.8676,3340860,11252056
202008,150888,912740,4,10.46,"NNE","TONOPAH",33.6341,-112.8456,3338046,11250736
202008,150890,909482,1,4.18,"N","DOYLESTOWN",43.49,-89.14,4329400,898400
202008,150890,909483,1,.79,"SE","DEVILS LAKE",43.4111,-89.71,4324666,8942600
202008,150890,909484,1,.85,"NW","REEDSBURG",43.54,-90.01,4332400,90600
202008,150890,909485,1,.5,"E","HARTFORD",43.32,-88.37,4319200,8822200
202008,150890,909490,1,.69,"N","WISCONSIN DELLS",43.6398,-89.768,4338388,8946080
202008,150890,909490,2,4.1,"NE","FRIESLAND",43.6214,-89.0113,4337284,89678
202008,150890,909490,3,6.21,"NNE","FALL RIVER",43.466,-89.0136,4327960,89816
202008,150890,909490,4,5.25,"N","OKEE",43.4247,-89.5606,4325482,8933636
202008,150890,909490,5,2.14,"SE","LEWISTON",43.5602,-89.597,4333612,8935820
202008,150890,909490,6,1.53,"S","WISCONSIN DELLS",43.6082,-89.765,4336492,8945900
202008,150892,909499,1,1.68,"E","SAMPSON",35.67,-85.24,3540200,8514400
202008,150902,909596,1,.5,"S","(OWB)OWENSBORO ARPT",37.7428,-87.17,3744568,8710200
202008,150902,909596,2,.5,"SE","(OWB)OWENSBORO ARPT",37.7449,-87.1635,3744694,879810
202008,150918,909697,1,.78,"NW","FREELING",37.1883,-82.5096,3711298,8230576
202008,150918,909697,2,.98,"SSE","TANDY",37.2072,-82.3924,3712432,8223544
202008,150918,909697,3,.84,"NE","FREMONT",37.1401,-82.3914,378406,8223484
202008,150918,909697,4,1.54,"N","IBEX",37.0723,-82.4796,374338,8228776
202008,150918,909697,5,.81,"SSW","BADEN",37.1202,-82.5381,377212,8232286
202008,150918,909697,6,.77,"S","NORLAND",37.1588,-82.5293,379528,8231758
202008,150934,909759,1,2.06,"NNE","JANEY",37.2475,-82.0357,3714850,822142
202008,150934,909759,2,3.45,"NW","PRATER",37.2576,-82.2412,3715456,8214472
202008,150934,909759,3,2.42,"NE","BREAKS",37.3281,-82.2537,3719686,8215222
202008,150934,909759,4,2.04,"N","THOMAS",37.379,-82.1863,3722740,8211178
202008,150934,909759,5,2.76,"NW","PAYNESVILLE",37.3541,-81.9401,3721246,8156406
202008,151775,914414,2,1.37,"SW","BLANDFORD",42.1648,-72.9471,429888,7256826
202008,151777,915401,1,1.79,"SW","BELLE PLAINE ARPT",41.899,-92.3204,4153940,9219224
202008,151777,915401,2,0,"N","ATKINS",41.98,-91.87,4158800,9152200
202008,151777,915999,1,1.88,"NNW","(CID)CEDAR RAPIDS AR",41.9063,-91.729,4154378,9143740
202008,151777,915999,2,1.64,"NNE","(CID)CEDAR RAPIDS AR",41.903,-91.7121,4154180,9142726
202008,151777,916091,1,.48,"ESE","VICTOR",41.7273,-92.2914,4143638,9217484
202008,151777,916091,2,3.56,"S","HOMESTEAD",41.7186,-91.8642,4143116,9151852
202008,151777,916099,1,4.07,"W","DELTA",41.3386,-92.4076,4120316,9224456
202008,151777,916099,2,2.85,"SE","KEOTA",41.342,-91.9297,4120520,9155782
202008,151777,916103,1,3.62,"WSW","COVINGTON",41.9879,-91.8387,4159274,9150322
202008,151777,916103,2,3.65,"NNW","LISBON MOHN ARPT",42.0212,-91.3675,421272,9122050
202008,151777,916107,1,4.49,"NNW","OXFORD",41.7336,-91.8478,4144016,9150868
202008,151777,916107,2,1.77,"S","OASIS",41.6749,-91.3735,4140494,9122410
202008,151777,916109,1,5.97,"W","WEST CHESTER",41.3399,-91.9443,4120394,9156658
202008,151777,916109,2,2.59,"NE","HASKINS",41.3592,-91.5186,4121552,9131116
202008,151777,916111,1,1.53,"E","CASCADE",42.3,-90.99,4218000,9059400
202008,151777,916112,1,3.8,"SW","MT UNION",41.03,-91.45,411800,9127000
202008,151777,916113,1,2.09,"E","FAIRFIELD",41,-91.94,4100,9156400
202008,151777,916114,1,.69,"S","ASBURY",42.51,-90.75,4230600,9045000
202008,151777,916116,1,.87,"SW","DANVILLE",40.86,-91.31,4051600,9118600
202008,151777,916117,1,.87,"NW","MEDIAPOLIS",41.01,-91.16,41600,919600
202008,151777,916118,1,.52,"W","WEST BURLINGTON",40.82,-91.16,4049200,919600
202008,151777,916119,1,.52,"W","FAIRFIELD MUNI ARPT",41.05,-91.98,413000,9158800
202008,151777,916121,1,1.25,"ESE","FAIRFIELD",40.99,-91.96,4059400,9157600
202008,151777,916122,1,.52,"W","MT PLEASANT MUNI ARP",40.95,-91.51,4057000,9130600
202008,151777,916123,1,.7,"E","MARTELLE",42.0183,-91.3567,421098,9121402
202008,151777,916123,2,1.29,"NW","OXFORD MILLS",41.9849,-90.9454,4159094,9056724
202008,151777,916125,1,0,"N","BURLINGTON ARPT",40.78,-91.12,4046800,917200
202008,151777,916127,1,1.02,"SSW","CEDAR BLUFF",41.766,-91.3266,4145960,9119596
202008,151777,916127,2,4.69,"E","BENNETT",41.7376,-90.8895,4144256,9053370
202008,151777,916129,1,1.41,"W","NICHOLS",41.482,-91.3471,4128920,9120826
202008,151777,916129,2,.17,"SE","MONTPELIER",41.4683,-90.8177,4128098,9049062
202008,151777,916130,1,.92,"SW","COTTER",41.2908,-91.483,4117448,9128980
202008,151777,916130,2,4.49,"E","GRANDVIEW",41.2714,-91.1142,4116284,916852
202008,151777,916136,1,.37,"SSW","MONMOUTH",42.0749,-90.8723,424494,9052338
202008,151777,916136,2,1.25,"WNW","SABULA",42.0782,-90.1917,424692,9011502
202008,151777,916137,1,1.14,"N","TORONTO",41.9165,-90.881,4154990,9052860
202008,151777,916137,2,1,"NE","CLINTON",41.8384,-90.1842,4150304,9011052
202008,151777,916145,1,2.29,"SSW","NEW LIBERTY",41.6912,-90.902,4141472,9054120
202008,151777,916145,2,3.21,"S","PRINCETON",41.6237,-90.3448,4137422,9020688
202008,151778,916000,1,2.04,"WSW","FLORENCE",42.2119,-89.6884,4212714,8941304
202008,151778,916000,2,1.45,"WSW","FREEPORT",42.2697,-89.6446,4216182,8938676
202008,151778,916092,1,7.02,"W","ILLINOIS CITY",41.4035,-91.0354,4124210,912124
202008,151778,916092,2,.46,"ENE","COAL VLY",41.4326,-90.4618,4125956,9027708
202008,151778,916093,1,5.24,"WSW","ELIZA",41.284,-91.0687,4117040,914122
202008,151778,916093,2,.84,"ENE","NEW WINDSOR",41.2064,-90.4363,4112384,9026178
202008,151778,916094,1,.12,"SSE","WARNER",41.4183,-90.3793,4125098,9022758
202008,151778,916094,2,3.25,"E","ANNAWAN",41.4008,-89.8572,4124048,8951432
202008,151778,916095,1,17.11,"N","SHADY BEACH",41.7776,-90.1993,4146656,9011958
202008,151778,916095,2,22.39,"NE","HOOPPOLE",41.8154,-89.6366,4148924,8938196
202008,151778,916096,1,.78,"ENE","SAVANNA",42.0847,-90.1361,425082,908166
202008,151778,916096,2,5.12,"SSE","SHANNON",42.0814,-89.6926,424884,8941556
202008,151778,916097,1,.77,"SSE","WHITTON",42.2092,-90.3267,4212552,9019602
202008,151778,916097,2,2.32,"E","STOCKTON",42.3559,-89.9553,4221354,8957318
202008,151778,916098,1,1.23,"NE","LORAN",42.2415,-89.9015,4214490,8954090
202008,151778,916098,2,1.65,"ENE","RIDOTT",42.3064,-89.4389,4218384,8926334
202008,151778,916100,1,.74,"NW","MINERAL",41.3885,-89.8388,4123310,8950328
202008,151778,916100,2,.15,"E","LADD",41.3804,-89.2171,4122824,8913026
202008,151778,916101,1,2.6,"WSW","GOOSE LAKE",41.2094,-89.4619,4112564,8927714
202008,151778,916101,2,.75,"E","STANDARD",41.2495,-89.1656,4114970,899936
202008,151778,916102,1,1.38,"N","FREEPORT",42.3,-89.62,4218000,8937200
202008,151778,916104,1,.69,"S","LITTLE YORK",41.01,-90.75,41600,9045000
202008,151778,916105,1,1.25,"WSW","MONMOUTH",40.91,-90.65,4054600,9039000
202008,151784,914439,1,9.46,"NW","GARRISON",42.23,-92.3,4213800,9218000
202008,151784,914440,1,9.46,"NW","GARRISON",42.23,-92.3,4213800,9218000
202008,151784,916131,1,9.46,"NW","GARRISON",42.23,-92.3,4213800,9218000
202008,151784,916132,1,1.53,"W","HOPKINTON",42.35,-91.28,4221000,9116800
202008,151784,916133,1,.51,"E","HOPKINTON",42.35,-91.24,4221000,9114400
202008,151784,916135,1,0,"N","HOPKINTON",42.35,-91.25,4221000,9115000
202008,151785,914441,1,2.47,"NW","WOODBINE",42.35,-90.19,4221000,9011400
202008,151785,914442,1,.51,"W","STOCKTON",42.35,-90.01,4221000,90600
202008,151786,914443,1,3.45,"S","HOOPPOLE",41.52,-89.92,4131200,8955200
202008,151793,915043,1,2.01,"WNW","COAL CENTER",40.083,-79.964,404980,7957840
202008,151794,915044,1,0,"N","WHITE COTTAGE",39.87,-82.1,3952200,826000
202008,151794,915045,1,.53,"E","EAST FULTONHAM",39.85,-82.12,3951000,827200
202008,151795,915526,1,1.04,"SE","MT LEBANON",40.368,-80.018,4022080,801080
202008,151795,915529,1,.8,"E","BRENTWOOD",40.368,-79.955,4022080,7957300
202008,151795,915537,1,.38,"NE","CASTLE SHANNON",40.354,-80.045,4021240,802700
202008,151795,915539,1,.87,"SE","MT LEBANON",40.37,-80.02,4022200,801200
202008,152083,918841,2,.96,"SW","EDINBURG YARD",26.3202,-98.1809,2619212,9810854
202008,152083,918841,3,.97,"SW","EDINBURG YARD",26.32,-98.181,2619200,9810860
202008,152083,918841,4,.93,"SW","EDINBURG YARD",26.3199,-98.18,2619194,9810800
202008,152083,918844,1,.93,"SW","STUART PLACE",26.17,-97.78,2610200,9746800
202008,152083,919213,1,.25,"W","LA FERIA",26.1505,-97.834,269030,9750040
202008,152083,919213,2,4.05,"NNW","SANTA ROSA",26.3061,-97.849,2618366,9750940
202008,152083,919213,3,4.33,"NE","SANTA ROSA",26.3009,-97.7893,2618054,9747358
202008,152083,919213,4,.48,"SSW","ADAMS GARDENS",26.1636,-97.803,269816,9748180
202008,152083,919215,1,1.33,"SSE","MERCEDES OLD REB ARP",26.1515,-97.864,269090,9751840
202008,152083,919215,2,7.28,"ENE","MONTE ALTO",26.4158,-97.864,2624948,9751840
202008,152083,919215,3,.97,"NE","HARGILL",26.4586,-98.0076,2627516,98456
202008,152083,919215,4,.65,"SSE","DONNA",26.1614,-98.0457,269684,982742
202008,152083,919216,1,3.84,"W","SEBASTIAN",26.3432,-97.8615,2620592,9751690
202008,152083,919216,2,.67,"SSE","SEBASTIAN",26.3415,-97.7949,2620490,9747694
202008,152083,919216,3,2.17,"NNW","LYFORD",26.4494,-97.7923,2626964,9747538
202008,152083,919216,4,3.8,"ESE","LA SARA",26.4523,-97.8619,2627138,9751714
202008,152084,917708,1,.9,"SE","SULPHUR SPGS MUNI AR",33.14,-95.61,338400,9536600
202008,152084,917711,1,1,"S","WHITEWRIGHT",33.4555,-96.38,3327330,9622800
202008,152084,917713,1,1.8,"SW","DESERT",33.36,-96.45,3321600,9627000
202008,152084,917715,1,2.21,"SW","DESERT",33.36,-96.46,3321600,9627600
202008,152084,917717,1,1.34,"ESE","COESFIELD",33.81,-97.01,3348600,97600
202008,152084,917718,1,.58,"E","GUNTER",33.45,-96.74,3327000,9644400
202008,152084,917719,1,.69,"N","NOCONA",33.79,-97.73,3347400,9743800
202008,152084,918585,1,.58,"W","LONE OAK",33,-95.94,3300,9556400
202008,152084,918588,1,.69,"N","PRINCETON",33.19,-96.5,3311400,9630000
202008,152084,918590,1,2.76,"S","ROLAND",33.24,-96.65,3314400,9639000
202008,152084,918592,1,2.76,"S","ROLAND",33.24,-96.65,3314400,9639000
202008,152084,918594,1,2.37,"NNE","ELMONT",33.45,-96.61,3327000,9636600
202008,152084,918596,1,2.7,"NW","PLANO",33.05,-96.75,333000,9645000
202008,152084,918597,1,1.86,"WSW","SHERMAN MUNI ARPT",33.62,-96.61,3337200,9636600
202008,152084,918601,1,1.16,"W","ALPHA",32.93,-96.82,3255800,9649200
202008,152084,918602,1,0,"N","ADDISON",32.95,-96.82,3257000,9649200
202008,152084,918604,1,2.22,"SW","ADDISON",32.93,-96.85,3255800,9651000
202008,152084,918605,1,1.38,"S","SHEPTON",33.01,-96.8,33600,9648000
202008,152084,918606,1,.58,"W","FT WORTH BLUE MND AR",32.85,-97.34,3251000,9720400
202008,152084,918608,1,.9,"SW","RAVENNA",33.67,-96.24,3340200,9614400
202008,152084,918612,1,0,"N","(DAL)LOVE FLD DALLAS",32.85,-96.85,3251000,9651000
202008,152084,918613,1,1.17,"E","GIFCO",32.52,-97,3231200,9700
202008,152084,918614,1,.9,"NW","OVILLA",32.54,-96.89,3232400,9653400
202008,152084,918650,1,.69,"N","MUENSTER",33.66,-97.38,3339600,9722800
202008,152084,918654,1,2.21,"SE","MCKINNEY",33.1777,-96.5927,3310662,9635562
202008,152084,918655,1,0,"N","GUNTER",33.45,-96.75,3327000,9645000
202008,152084,918790,1,2.22,"SE","MCKINNEY",33.18,-96.59,3310800,9635400
202008,152084,918791,1,0,"N","DENTON MUNI ARPT",33.2,-97.2,3312000,9712000
202008,152084,918793,1,1.5,"SSW","ELLSWORTH",33.68,-96.59,3340800,9635400
202008,152084,918798,1,3.11,"SE","GRAPEVINE",32.9,-97.04,3254000,972400
202008,152084,918815,1,0,"N","(DAL)LOVE FLD DALLAS",32.85,-96.85,3251000,9651000
202008,152084,918818,1,2.15,"SSE","FT WORTH MANGHAM ARP",32.82,-97.19,3249200,9711400
202008,152084,918820,1,1.74,"E","RICHLAND HILLS",32.82,-97.2,3249200,9712000
202008,152084,918821,1,0,"N","ARLINGTON MUNI ARPT",32.67,-97.1,3240200,976000
202008,152084,918822,1,.58,"W","TATE SPGS",32.68,-97.19,3240800,9711400
202008,152084,918823,1,1.5,"SSW","BONHAM JONES ARPT",33.6,-96.19,3336000,9611400
202008,152084,918824,1,.9,"NE","ALLEN",33.11,-96.67,336600,9640200
202008,152084,918825,1,.37,"NNE","ALLEN",33.1052,-96.6786,336312,9640716
202008,152084,918826,1,1.5,"SSE","RENNER",32.98,-96.72,3258800,9643200
202008,152084,918827,1,.9,"SE","PLANO",33.01,-96.71,33600,9642600
202008,152084,918829,1,1.38,"N","ALLEN",33.12,-96.68,337200,9640800
202008,152084,918830,1,1.86,"WSW","SHERMAN MUNI ARPT",33.62,-96.61,3337200,9636600
202008,152084,918835,1,2.7,"NW","PLANO",33.05,-96.75,333000,9645000
202008,152084,918836,1,1.36,"ENE","VENUS",32.44,-97.1,3226400,976000
202008,152084,918839,1,1.15,"E","OLNEY",33.37,-98.75,3322200,9845000
202008,152086,915885,1,3.74,"WNW","ARGYLE",33.14,-97.24,338400,9714400
202008,152086,915886,1,2.89,"W","JUSTIN",33.08,-97.35,334800,9721000
202008,152087,915969,1,2.31,"SSW","FOOT",33.1919,-96.7716,3311514,9646296
202008,152087,915971,1,1.93,"E","LEBANON",33.1208,-96.7866,337248,9647196
202008,152087,917481,1,4.11,"W","NEWARK",33.01,-97.55,33600,9733000
202008,152087,917483,1,1.49,"WNW","EAGLE",32.9908,-97.5423,3259448,9732538
202008,152087,917488,1,2.7,"WNW","SMITHFIELD",32.89,-97.21,3253400,9712600
202008,152087,917489,1,2.22,"SE","FT WORTH BLUE MND AR",32.83,-97.3,3249800,9718000
202008,152087,917495,1,1.95,"NNW","FT WORTH MANGHAM ARP",32.8753,-97.2148,3252518,9712888
202008,152087,917497,1,1.5,"NNW","KELLER ALTA VISTA AR",32.92,-97.29,3255200,9717400
202008,152090,915912,1,4.42,"NNE","GOVE",39.0089,-100.4478,39534,10026868
202008,152090,915913,1,.01,"N","OAKLEY",39.1301,-100.85,397806,10051000
202008,152090,915916,1,.01,"NW","OAKLEY",39.1301,-100.8501,397806,10051006
202008,152092,915922,1,7.77,"S","YUMA ARPT",39.9878,-102.7103,3959268,10242618
202008,152092,915923,1,4.34,"WSW","VERNON",39.9124,-102.3586,3954744,10221516
202008,152092,915924,1,4.15,"SW","VERNON",39.89,-102.3385,3953400,10220310
202008,152092,915926,1,6.3,"NE","ABARR",39.9028,-102.6231,3954168,10237386
202008,152092,915972,1,8.4,"SSE","SCHRAMM",39.9819,-102.542,3958914,10232520
202008,152092,915973,1,6.21,"NNW","YUMA",40.2059,-102.755,4012354,10245300
202008,152092,915974,1,.87,"W","WRAY MUNI ARPT",40.0988,-102.2464,405928,10214784
202008,152092,915975,1,2.91,"W","VERNON",39.9302,-102.3349,3955812,10220094
202008,152092,915976,1,3.96,"NNE","IDALIA",39.7541,-102.2755,3945246,10216530
202008,152096,915932,1,0,"N","(CPR)NATRONA CO ARPT",42.9,-106.47,4254000,10628200
202008,152097,915933,1,0,"N","(JAC)JACKSON HOLE AR",43.6,-110.73,4336000,11043800
202008,152100,915936,1,16.8,"N","WESKAN",39.113,-101.9608,396780,10157648
202008,152572,918915,2,5.75,"SSW","LA VETA",37.4304,-105.0405,3725824,1052430
202008,152572,918915,3,5.47,"SSW","LA VETA",37.435,-105.0416,3726100,1052496
202008,152572,918915,4,5.64,"SSW","LA VETA",37.4348,-105.0498,3726088,1052988
202008,152574,918918,1,8.82,"NW","SPRINGFIELD",37.5,-102.72,3730000,10243200
202008,152574,918919,1,9.56,"SSE","LAMAR ARPT",37.94,-102.62,3756400,10237200
202008,152574,918920,1,4.84,"S","GRANADA",37.99,-102.31,3759400,10218600
202008,152579,918980,1,1,"NW","OLCOTT",43.3502,-78.7241,4321012,7843446
202008,152580,918988,1,1.02,"W","COLLINS",42.5,-78.94,4230000,7856400
202008,152580,918989,1,6.09,"NNW","EAST OTTO",42.46,-78.8,4227600,7848000
202008,152580,918991,1,.86,"SE","WANAKAH",42.72,-78.87,4243200,7852200
202008,152580,918992,1,0,"N","GAINES",43.28,-78.22,4316800,7813200
202008,152580,918995,1,0,"N","LAKEWOOD",42.1,-79.32,426000,7919200
202008,152581,919004,1,.74,"ESE","INDIAN HD MRYLND ARP",38.5967,-77.0569,3835802,773414
202008,152581,919004,2,1.07,"ESE","INDIAN HD MRYLND ARP",38.5919,-77.0531,3835514,773186
202008,152581,919004,3,1.1,"ESE","INDIAN HD MRYLND ARP",38.5927,-77.0519,3835562,773114
202008,152581,919004,4,.82,"ESE","INDIAN HD MRYLND ARP",38.5969,-77.0554,3835814,773324
202008,152581,919018,1,1.06,"SE","GREAT MILLS",38.2179,-76.4879,3813074,7629274
202008,152581,919018,2,.51,"WNW","GREAT MILLS",38.2325,-76.5089,3813950,7630534
202008,152581,919018,3,2.02,"N","GREAT MILLS",38.2587,-76.5069,3815522,7630414
202008,152581,919018,4,1.98,"NNE","GREAT MILLS",38.2567,-76.4866,3815402,7629196
202008,152581,919018,5,1.29,"ENE","GREAT MILLS",38.239,-76.4791,3814340,7628746
202008,152582,919007,1,0,"N","OLCOTT",43.34,-78.71,4320400,7842600
202008,152582,919010,1,1,"N","OSWEGO",43.4845,-76.51,4329070,7630600
202008,152584,919013,1,1,"W","BUFFALO HARBOR",42.88,-78.9098,4252800,7854588
202008,152585,919019,1,1.23,"NE","LIVONIA",42.83,-77.65,4249800,7739000
202008,152585,919020,1,2.45,"NE","MORGANVILLE",43.02,-78.03,431200,781800
202008,152585,919021,1,1.22,"NE","MENDON CENTER",43.01,-77.55,43600,7733000
202008,152585,919022,1,1.22,"SE","SCOTTSVILLE",43.01,-77.75,43600,7745000
202008,152585,919023,1,1.52,"E","LE ROY",42.97,-77.97,4258200,7758200
202008,152585,919024,1,.69,"N","CANANDAIGUA",42.89,-77.28,4253400,7716800
202008,152585,919025,1,.86,"NE","HONEOYE",42.79,-77.51,4247400,7730600
202008,152585,919031,1,1.71,"NE","EAST ALEXANDER",42.94,-78.18,4256400,7810800
202008,152585,919032,1,2.76,"S","BATAVIA",42.96,-78.18,4257600,7810800
202008,152585,919033,1,0,"N","PORTLAND",42.38,-79.47,4222800,7928200
202008,152585,919035,1,.69,"N","FREDONIA",42.44,-79.33,4226400,7919800
202008,152585,919036,1,.51,"W","STOCKTON",42.32,-79.36,4219200,7921600
202008,152585,919037,1,0,"N","BETHANY CENTER",42.9,-78.13,4254000,787800
202008,152585,919038,1,1.67,"WNW","STAFFORD STATION",42.98,-78.11,4258800,786600
202008,152585,919039,1,.51,"W","YORK",42.87,-77.89,4252200,7753400
202008,152585,919040,1,.51,"W","ELMA",42.85,-78.64,4251000,7838400
202008,152585,919041,1,.86,"NW","MARILLA",42.84,-78.56,4250400,7833600
202008,152585,919042,1,.51,"E","GENESEO",42.8,-77.81,4248000,7748600
202008,152585,919043,1,1.38,"N","MARILLA",42.85,-78.55,4251000,7833000
202008,152585,919044,1,.86,"SW","SINCLAIRVILLE",42.26,-79.26,4215600,7915600
202008,152585,919045,1,1.01,"W","EAST AURORA",42.77,-78.62,4246200,7837200
202008,152585,919046,1,2.9,"NW","LACKAWANNA",42.85,-78.86,4251000,7851600
202008,152585,919047,1,.69,"N","COVINGTON",42.86,-78.02,4251600,781200
202008,152585,919048,1,0,"N","LAKEWOOD",42.1,-79.32,426000,7919200
202008,152585,919049,1,.69,"N","GERRY",42.19,-79.25,4211400,7915000
202008,152585,919050,1,.86,"NW","PAVILION",42.88,-78.03,4252800,781800
202008,152585,919051,1,.51,"W","CLYMER",42.02,-79.63,421200,7937800
202008,152585,919052,1,.69,"S","RANDOLPH",42.16,-78.98,429600,7858800
202008,152585,919053,1,0,"N","ARCADE",42.53,-78.43,4231800,7825800
202008,152585,919054,1,0,"N","OLEAN",42.08,-78.43,424800,7825800
202008,152585,919055,1,1.52,"E","LE ROY",42.97,-77.97,4258200,7758200
202008,152585,919056,1,.86,"NE","LIMA",42.91,-77.61,4254600,7736600
202008,152585,919057,1,.86,"NE","LIMA",42.91,-77.61,4254600,7736600
202008,152586,919028,1,0,"N","DUNKIRK",42.49,-79.34,4229400,7920400
202008,152586,919029,1,0,"N","BUFFALO HARBOR",42.88,-78.89,4252800,7853400
202008,152588,919077,1,1.57,"W","ROVER",33.1989,-84.3572,3311934,8421432
202008,152588,919077,2,1.91,"WNW","ROVER",33.2059,-84.3622,3312354,8421732
202008,152588,919077,3,1.81,"SSW","ZETELLA",33.2064,-84.3933,3312384,8423598
202008,152588,919077,4,2.32,"SSW","ZETELLA",33.1991,-84.3954,3311946,8423724
202008,152588,919080,1,.76,"NE","VALDO",33.2776,-84.3606,3316656,8421636
202008,152588,919080,2,.27,"E","VALDO",33.2694,-84.3653,3316164,8421918
202008,152588,919080,3,.34,"WSW","VALDO",33.2676,-84.3752,3316056,8422512
202008,152588,919080,4,.93,"SE","VAUGHN",33.2714,-84.3875,3316284,8423250
202008,149587,901584,1,1.71,"NE","IPSWICH",42.74,-90.38,4244400,9022800
202008,149587,901585,1,.2,"SE","DARLINGTON",42.6784,-90.1167,4240704,907002
202008,149587,901586,1,3.82,"WNW","BADGER ARPT",42.6,-89.74,4236000,8944400
202008,149587,901587,1,3.6,"NNW","TIFFANY",42.63,-88.95,4237800,8857000
202008,149587,901588,1,0,"N","MONROE AIRPORT",42.62,-89.59,4237200,8935400
202008,149587,901589,1,.51,"W","MONROE",42.6,-89.64,4236000,8938400
202008,149587,901590,1,1.24,"SE","POWERS LAKE",42.5389,-88.2809,4232334,8816854
202008,149587,901591,1,1.23,"NE","PELL LAKE",42.54,-88.35,4232400,8821000
202008,149587,901592,1,.69,"S","POWERS LAKE",42.54,-88.3,4232400,8818000
202008,149587,901600,1,0,"N","ELMWOOD PARK",42.7,-87.83,4242000,8749800
202008,149587,901601,1,.59,"ENE","DOWNTOWN RACINE",42.7243,-87.79,4243458,8747400
202008,149587,901602,1,.69,"N","DOWNTOWN KENOSHA",42.59,-87.83,4235400,8749800
202008,149587,901603,1,0,"N","UNION GROVE",42.68,-88.05,4240800,883000
202008,149587,901604,1,.69,"S","NORTH BAY",42.76,-87.78,4245600,8746800
202008,149587,906468,1,.23,"NNW","WIND PT",42.7829,-87.772,4246974,8746320
